id,name,1516,1617,1718,1819,1920,2021,2122,2223
5603,Aaron Ramsdale,0,0,61,62,72,75,78,82
7823,Jack Stacey,0,0,0,0,70,0,0,73
5261,Kevin Danso,0,0,0,0,71,0,0,0
7988,Billy Gilmour,0,0,0,61,62,71,72,72
8020,Steven Alzate,0,0,0,0,63,68,70,71
8239,Takumi Minamino,0,0,0,0,0,76,75,0
8235,Jeremy Ngakia,0,0,0,0,0,0,70,0
8226,Tariq Lamptey,0,0,0,0,58,71,74,75
8224,William Smallbone,0,0,0,0,60,67,66,0
8222,Japhet Tanganga,0,0,0,0,65,72,74,74
8216,Brandon Pierrick,0,0,0,0,0,61,0,0
8214,Tyrick Mitchell,0,0,0,55,58,67,74,76
8204,Neco Williams,0,0,0,0,60,68,68,71
8150,Anthony Gordon,0,0,0,0,59,66,69,75
8145,Troy Parrott,0,0,0,0,64,0,0,0
8090,Lloyd Kelly,0,0,0,0,68,0,0,73
8082,David Martin,0,0,0,0,66,66,65,0
8080,Akin Famewo,0,0,0,0,55,0,0,0
8067,Reece James,0,0,0,0,73,78,82,84
8066,Arnaut Danjuma Groeneveld,0,0,0,0,76,0,0,0
8061,Leon Clarke,0,0,0,0,70,0,0,0
8046,Kieron Freeman,0,0,0,0,67,0,0,0
8045,Eric Garcia,0,0,0,62,67,73,0,0
8040,Marvelous Nakamba,0,0,0,0,76,74,75,75
8022,Michael McGovern,0,0,0,0,68,0,66,0
8021,Adam Idah,0,0,0,0,63,0,67,0
7990,Christoph Zimmermann,0,0,0,0,73,0,0,0
7314,Tyreke Johnson,0,0,0,60,0,0,0,0
7312,Xande Silva,0,0,0,67,67,0,0,0
7281,Diogo Dalot,0,0,0,73,75,0,76,78
1208,Felipe Anderson,0,0,0,83,83,0,0,0
4105,Raúl Jiménez,0,0,0,78,81,84,83,82
6756,Dwight McNeil,0,0,0,64,76,78,77,76
6722,Konstantinos Mavropanos,0,0,0,68,70,0,0,0
6681,Harvey Barnes,0,56,0,0,75,80,80,80
6657,Lasse Sorenson,0,0,0,62,63,63,63,63
6630,Joe Willock,0,0,0,0,0,0,75,75
6561,Tyrese Campbell,0,0,61,0,0,0,0,0
6544,Lukas Nmecha,0,0,60,0,0,0,0,0
6854,Diogo Jota,0,0,0,78,80,80,83,85
6532,Martin Dubravka,0,0,0,78,80,83,80,80
6526,Jordan Hugill,0,0,0,0,0,0,0,0
6504,Michael Obafemi,0,0,0,63,63,69,0,0
6492,Reiss Nelson,0,0,64,0,73,72,0,73
6482,Eddie Nketiah,0,0,0,0,0,74,73,73
6464,Adrien Silva,0,0,0,78,0,0,0,0
6457,Emerson Hyndman,0,65,67,0,0,0,0,0
6456,Callum Hudson-Odoi,0,0,63,70,74,74,78,77
6430,Sam Baldock,0,0,70,0,0,0,0,0
6421,Brahim Diaz,0,64,67,69,0,0,0,0
6531,Alexander Sørloth,0,0,0,70,0,0,0,0
6818,James Maddison,0,0,0,77,81,81,82,82
6820,David Brooks,0,0,0,73,77,0,0,76
154,André Schürrle,0,0,0,77,0,0,0,0
1227,Lucas Torreira,0,0,0,82,82,0,0,0
6893,Stuart Armstrong,0,0,0,75,75,77,77,76
6828,Josh Murphy,0,0,0,70,0,0,0,0
5956,Youri Tielemans,0,0,0,0,81,82,0,84
4866,Aboubakar Kamara,0,0,0,71,0,71,0,0
4395,Junior Hoilett,0,0,0,74,0,0,0,0
4068,Florin Andone,0,0,0,77,0,74,0,70
3683,Ivan Cavaleiro,0,0,0,75,0,74,0,72
7390,Karlan Grant,0,0,0,0,0,73,0,0
6853,Rúben Neves,0,0,0,80,82,82,82,83
6852,Matt Doherty,0,0,0,75,78,81,77,77
6850,Willy Boly,0,0,0,77,79,80,78,78
6826,Callum Paterson,0,0,0,73,0,0,0,0
6824,Nathaniel Mendez-Laing,0,0,0,71,0,0,0,0
4027,Sol Bamba,0,0,0,0,0,0,0,0
1823,Lucas Digne,0,0,0,80,83,84,83,82
76,Fabian Schär,0,0,0,75,80,78,75,77
6827,Bobby Reid,0,0,0,73,0,0,0,0
5176,Ryan Babel,0,0,0,0,0,0,0,0
2390,Víctor Camarasa,0,0,0,0,0,0,0,0
1293,Gonzalo Higuaín,0,0,0,0,0,0,0,0
6409,Beram Kayal,0,0,73,72,0,0,0,0
6389,Nahki Wells,0,0,72,0,0,0,0,0
6384,Beni Baningime,0,0,63,67,67,67,0,0
6369,Ethan Ampadu,0,0,58,65,0,67,0,73
6034,Philip Billing,0,0,67,74,75,0,0,75
6032,Chris Löwe,0,0,73,73,0,0,0,0
6031,Christopher Schindler,0,0,74,78,0,0,0,0
6030,Zanka,0,0,0,0,0,0,0,0
6029,Tommy Smith,0,0,72,73,0,0,0,0
6027,Jairo Riedewald,0,0,74,73,72,72,75,74
5767,Fousseni Diabate,0,0,0,70,0,0,0,0
5706,Dodi Lukebakio,0,0,0,0,0,0,0,0
5593,Thomas Edwards,0,0,0,0,0,0,0,0
5584,Aaron Wan-Bissaka,0,0,52,74,80,83,82,80
5568,Connor Roberts,0,0,0,0,0,0,75,0
5562,Rekeem Harper,0,0,0,0,0,67,0,0
5552,Nick Pope,0,64,73,80,79,82,82,81
5453,Moritz Bauer,0,0,0,0,0,0,0,0
